timestamp,context,reason,executed_trials,planned_trials,executed_tune_seeds,planned_tune_seeds
2026-07-03T16:09:35.553018,tuning_abc_embedded_budget,reduced_abc_embedded_tuning_gpu_budget,32,64,4,8
2026-07-04T17:28:56.042145,mackey/ABC-noaux-shuffled-history/seed13/MG_two_delay,teacher_forced_r2_below_threshold,0.9587017413444178,0.99
2026-07-04T17:29:09.295542,mackey/AB-Markov/seed13/MG_standard,teacher_forced_r2_below_threshold,0.9721191981707594,0.99
2026-07-04T17:39:21.505277,mackey/ABC-embedded-C-off/seed13/MG_standard,teacher_forced_r2_below_threshold,0.9896745606892539,0.99
2026-07-04T17:42:00.392276,mackey/ABC-Markov/seed13/MG_standard,teacher_forced_r2_below_threshold,0.9721193303424738,0.99
2026-07-04T17:43:29.815274,mackey/AB-noaux-kraus/seed14/MG_standard,teacher_forced_r2_below_threshold,0.9744752558780171,0.99
2026-07-04T17:43:39.442240,mackey/ABC-noaux-kraus/seed14/MG_standard,teacher_forced_r2_below_threshold,0.9568837208069778,0.99
2026-07-04T17:43:55.633388,mackey/ABC-noaux-tied/seed14/MG_two_delay,teacher_forced_r2_below_threshold,0.9394739116866268,0.99
2026-07-04T17:44:01.063449,mackey/ABC-noaux-hierarchical/seed14/MG_standard,teacher_forced_r2_below_threshold,0.9568837208069778,0.99
2026-07-04T17:44:09.647357,mackey/ABC-noaux-shuffled-history/seed14/MG_standard,teacher_forced_r2_below_threshold,0.8993511411597055,0.99
2026-07-04T17:44:12.659329,mackey/ABC-noaux-shuffled-history/seed14/MG_two_delay,teacher_forced_r2_below_threshold,0.9605641856286772,0.99
2026-07-04T17:44:26.035847,mackey/AB-Markov/seed14/MG_standard,teacher_forced_r2_below_threshold,0.973675554166923,0.99
2026-07-04T17:54:37.018200,mackey/ABC-embedded-C-off/seed14/MG_standard,teacher_forced_r2_below_threshold,0.9896333937142873,0.99
2026-07-04T17:57:15.778645,mackey/ABC-Markov/seed14/MG_standard,teacher_forced_r2_below_threshold,0.9736757840318143,0.99
2026-07-04T17:58:45.179713,mackey/AB-noaux-kraus/seed15/MG_standard,teacher_forced_r2_below_threshold,0.977635847055255,0.99
2026-07-04T17:58:54.887787,mackey/ABC-noaux-kraus/seed15/MG_standard,teacher_forced_r2_below_threshold,0.9608866582247384,0.99
2026-07-04T17:59:11.116216,mackey/ABC-noaux-tied/seed15/MG_two_delay,teacher_forced_r2_below_threshold,0.9430827652388387,0.99
2026-07-04T17:59:16.705517,mackey/ABC-noaux-hierarchical/seed15/MG_standard,teacher_forced_r2_below_threshold,0.9608866582247384,0.99
2026-07-04T17:59:25.334040,mackey/ABC-noaux-shuffled-history/seed15/MG_standard,teacher_forced_r2_below_threshold,0.8953968530984464,0.99
2026-07-04T17:59:28.336978,mackey/ABC-noaux-shuffled-history/seed15/MG_two_delay,teacher_forced_r2_below_threshold,0.9573069775766784,0.99
2026-07-04T17:59:41.692178,mackey/AB-Markov/seed15/MG_standard,teacher_forced_r2_below_threshold,0.9764454438316431,0.99
2026-07-04T18:12:30.722146,mackey/ABC-Markov/seed15/MG_standard,teacher_forced_r2_below_threshold,0.9764451251869617,0.99
2026-07-04T18:14:00.056761,mackey/AB-noaux-kraus/seed16/MG_standard,teacher_forced_r2_below_threshold,0.9806084259680725,0.99
2026-07-04T18:14:09.785531,mackey/ABC-noaux-kraus/seed16/MG_standard,teacher_forced_r2_below_threshold,0.9703088479610926,0.99
2026-07-04T18:14:26.061175,mackey/ABC-noaux-tied/seed16/MG_two_delay,teacher_forced_r2_below_threshold,0.9469924373314147,0.99
2026-07-04T18:14:31.626237,mackey/ABC-noaux-hierarchical/seed16/MG_standard,teacher_forced_r2_below_threshold,0.9703088479610926,0.99
2026-07-04T18:14:40.239048,mackey/ABC-noaux-shuffled-history/seed16/MG_standard,teacher_forced_r2_below_threshold,0.9023534162655682,0.99
2026-07-04T18:14:43.220943,mackey/ABC-noaux-shuffled-history/seed16/MG_two_delay,teacher_forced_r2_below_threshold,0.9671717053942732,0.99
2026-07-04T18:14:56.561323,mackey/AB-Markov/seed16/MG_standard,teacher_forced_r2_below_threshold,0.9784423103104287,0.99
2026-07-04T18:27:44.556118,mackey/ABC-Markov/seed16/MG_standard,teacher_forced_r2_below_threshold,0.9784418381134768,0.99
2026-07-04T18:29:13.823371,mackey/AB-noaux-kraus/seed17/MG_standard,teacher_forced_r2_below_threshold,0.9774634259940498,0.99
2026-07-04T18:29:23.389677,mackey/ABC-noaux-kraus/seed17/MG_standard,teacher_forced_r2_below_threshold,0.9619072685249103,0.99
2026-07-04T18:29:39.564664,mackey/ABC-noaux-tied/seed17/MG_two_delay,teacher_forced_r2_below_threshold,0.9412187099082806,0.99
2026-07-04T18:29:45.052391,mackey/ABC-noaux-hierarchical/seed17/MG_standard,teacher_forced_r2_below_threshold,0.9619072685249103,0.99
2026-07-04T18:29:53.658801,mackey/ABC-noaux-shuffled-history/seed17/MG_standard,teacher_forced_r2_below_threshold,0.8952739470331439,0.99
2026-07-04T18:29:56.635780,mackey/ABC-noaux-shuffled-history/seed17/MG_two_delay,teacher_forced_r2_below_threshold,0.9624754650300146,0.99
2026-07-04T18:30:09.845732,mackey/AB-Markov/seed17/MG_standard,teacher_forced_r2_below_threshold,0.9716922760180969,0.99
2026-07-04T18:40:18.109321,mackey/ABC-embedded-C-off/seed17/MG_standard,teacher_forced_r2_below_threshold,0.9887250603755882,0.99
2026-07-04T18:42:56.727882,mackey/ABC-Markov/seed17/MG_standard,teacher_forced_r2_below_threshold,0.9716919935769968,0.99
2026-07-04T18:44:25.939562,mackey/AB-noaux-kraus/seed18/MG_standard,teacher_forced_r2_below_threshold,0.9782072279484333,0.99
2026-07-04T18:44:35.364787,mackey/ABC-noaux-kraus/seed18/MG_standard,teacher_forced_r2_below_threshold,0.9631793580646771,0.99
2026-07-04T18:44:51.309402,mackey/ABC-noaux-tied/seed18/MG_two_delay,teacher_forced_r2_below_threshold,0.9432960622020693,0.99
2026-07-04T18:44:56.629335,mackey/ABC-noaux-hierarchical/seed18/MG_standard,teacher_forced_r2_below_threshold,0.9631793580646771,0.99
2026-07-04T18:45:05.088159,mackey/ABC-noaux-shuffled-history/seed18/MG_standard,teacher_forced_r2_below_threshold,0.8944951231126161,0.99
2026-07-04T18:45:07.962357,mackey/ABC-noaux-shuffled-history/seed18/MG_two_delay,teacher_forced_r2_below_threshold,0.9519913914740902,0.99
2026-07-04T18:45:20.989664,mackey/AB-Markov/seed18/MG_standard,teacher_forced_r2_below_threshold,0.9769570941929036,0.99
2026-07-04T18:58:07.323691,mackey/ABC-Markov/seed18/MG_standard,teacher_forced_r2_below_threshold,0.9769566310745875,0.99
2026-07-04T18:59:36.639512,mackey/AB-noaux-kraus/seed19/MG_standard,teacher_forced_r2_below_threshold,0.9797236948083587,0.99
2026-07-04T18:59:46.195458,mackey/ABC-noaux-kraus/seed19/MG_standard,teacher_forced_r2_below_threshold,0.9676800271275237,0.99
2026-07-04T19:00:02.289601,mackey/ABC-noaux-tied/seed19/MG_two_delay,teacher_forced_r2_below_threshold,0.9425951657916058,0.99
2026-07-04T19:00:07.735455,mackey/ABC-noaux-hierarchical/seed19/MG_standard,teacher_forced_r2_below_threshold,0.9676800271275237,0.99
2026-07-04T19:00:16.288800,mackey/ABC-noaux-shuffled-history/seed19/MG_standard,teacher_forced_r2_below_threshold,0.905340624456475,0.99
2026-07-04T19:00:19.276416,mackey/ABC-noaux-shuffled-history/seed19/MG_two_delay,teacher_forced_r2_below_threshold,0.9650629161831833,0.99
2026-07-04T19:00:32.463635,mackey/AB-Markov/seed19/MG_standard,teacher_forced_r2_below_threshold,0.9777570607531166,0.99
2026-07-04T19:13:18.998632,mackey/ABC-Markov/seed19/MG_standard,teacher_forced_r2_below_threshold,0.9777561022061502,0.99
